Tam. img.: (910, 2380)
(766, 132)
(765, 133)
(764, 134)
(764, 135)
(764, 136)
(764, 137)
(764, 138)
(764, 139)
(764, 140)
(763, 141)
(763, 142)
(763, 143)
(763, 144)
(762, 145)
(762, 146)
(762, 147)
(761, 148)
(761, 149)
(761, 150)
(760, 151)
(760, 152)
(760, 153)
(759, 154)
(759, 155)
(759, 156)
(759, 157)
(758, 158)
(758, 159)
(757, 160)
(757, 161)
(757, 162)
(757, 163)
(757, 164)
(757, 165)
(757, 166)
(757, 167)
(757, 168)
(756, 169)
(756, 170)
(756, 171)
(755, 172)
(755, 173)
(755, 174)
(755, 175)
(755, 176)
(754, 177)
(754, 178)
(754, 179)
(754, 180)
(753, 181)
(752, 182)
(752, 183)
(751, 184)
(751, 185)
(750, 186)
(750, 187)
(750, 188)
(750, 189)
(750, 190)
(750, 191)
(750, 192)
(750, 193)
(751, 194)
(751, 195)
(751, 196)
(752, 197)
(753, 198)
(753, 199)
(753, 200)
(753, 201)
(753, 202)
(753, 203)
(753, 204)
(753, 205)
(753, 206)
(752, 207)
(752, 208)
(752, 209)
(750, 224)
(751, 225)
(751, 226)
(751, 227)
(751, 228)
(751, 229)
(751, 230)
(750, 231)
(750, 232)
(750, 233)
(750, 234)
(750, 235)
(750, 236)
(750, 237)
(750, 238)
(750, 239)
(750, 240)
(750, 241)
(750, 242)
(750, 243)
(750, 244)
(751, 245)
(749, 246)
(749, 247)
(749, 248)
(749, 249)
(749, 250)
(749, 251)
(749, 252)
(749, 253)
(748, 254)
(748, 255)
(748, 256)
(748, 257)
(749, 258)
(747, 259)
(747, 260)
(747, 261)
(747, 262)
(747, 263)
(747, 264)
(747, 265)
(747, 266)
(747, 267)
(747, 268)
(747, 269)
(747, 270)
(747, 271)
(747, 272)
(746, 273)
(746, 274)
(746, 275)
(746, 276)
(746, 277)
(746, 278)
(746, 279)
(746, 280)
(746, 281)
(746, 282)
(746, 283)
(747, 284)
(747, 285)
(748, 286)
(748, 287)
(748, 288)
(748, 289)
(748, 290)
(748, 291)
(748, 292)
(748, 293)
(748, 294)
(747, 295)
(747, 296)
(747, 297)
(747, 298)
(747, 299)
(746, 300)
(744, 318)
(744, 319)
(744, 320)
(744, 321)
(744, 322)
(744, 323)
(745, 324)
(745, 325)
(745, 326)
(745, 327)
(745, 328)
(745, 329)
(745, 330)
(745, 331)
(747, 332)
(746, 333)
(746, 334)
(746, 335)
(746, 336)
(746, 337)
(746, 338)
(746, 339)
(746, 340)
(745, 341)
(745, 342)
(745, 343)
(745, 344)
(744, 345)
(744, 346)
(744, 347)
(744, 348)
(744, 349)
(744, 350)
(743, 351)
(743, 352)
(742, 353)
(742, 354)
(741, 355)
(741, 356)
(740, 357)
(740, 358)
(740, 359)
(739, 360)
(739, 361)
(739, 362)
(738, 363)
(738, 364)
(738, 365)
(738, 366)
(737, 367)
(737, 368)
(737, 369)
(737, 370)
(737, 371)
(736, 372)
(736, 373)
(736, 374)
(736, 375)
(736, 376)
(736, 377)
(736, 378)
(736, 379)
(736, 380)
(736, 381)
(737, 382)
(737, 383)
(737, 384)
(737, 385)
(737, 386)
(737, 387)
(738, 388)
(738, 389)
(738, 390)
(738, 391)
(738, 392)
(742, 409)
(742, 410)
(741, 411)
(740, 412)
(740, 413)
(740, 414)
(740, 415)
(740, 416)
(740, 417)
(740, 418)
(740, 419)
(740, 420)
(740, 421)
(741, 422)
(740, 423)
(740, 424)
(740, 425)
(740, 426)
(740, 427)
(741, 428)
(741, 429)
(741, 430)
(741, 431)
(741, 432)
(741, 433)
(741, 434)
(741, 435)
(741, 436)
(741, 437)
(741, 438)
(741, 439)
(742, 440)
(742, 441)
(742, 442)
(742, 443)
(743, 444)
(743, 445)
(743, 446)
(744, 447)
(744, 448)
(744, 449)
(744, 450)
(744, 451)
(745, 452)
(745, 453)
(745, 454)
(745, 455)
(745, 456)
(745, 457)
(745, 458)
(746, 459)
(746, 460)
(746, 461)
(746, 462)
(746, 463)
(746, 464)
(746, 465)
(746, 466)
(746, 467)
(746, 468)
(746, 469)
(745, 470)
(745, 471)
(745, 472)
(745, 473)
(745, 474)
(745, 475)
(745, 476)
(745, 477)
(745, 478)
(744, 479)
(744, 480)
(744, 481)
(742, 482)
(743, 483)
(743, 486)
(743, 487)
(743, 488)
(743, 489)
(746, 495)
(746, 496)
(747, 500)
(746, 501)
(748, 502)
(748, 503)
(748, 504)
(748, 505)
(749, 506)
(750, 507)
(750, 508)
(750, 509)
(750, 510)
(750, 511)
(750, 512)
(750, 513)
(751, 514)
(751, 515)
(751, 516)
(751, 517)
(751, 518)
(751, 519)
(752, 520)
(752, 521)
(752, 522)
(752, 523)
(753, 524)
(753, 525)
(753, 526)
(753, 527)
(753, 528)
(753, 529)
(753, 530)
(753, 531)
(754, 532)
(754, 533)
(754, 534)
(754, 535)
(754, 536)
(754, 537)
(754, 538)
(754, 539)
(754, 540)
(754, 541)
(754, 542)
(754, 543)
(754, 544)
(755, 545)
(755, 546)
(755, 547)
(755, 548)
(755, 549)
(755, 550)
(755, 551)
(756, 552)
(756, 553)
(756, 554)
(756, 555)
(756, 556)
(757, 557)
(757, 558)
(757, 559)
(757, 560)
(757, 561)
(757, 562)
(757, 563)
(758, 564)
(758, 565)
(758, 566)
(758, 567)
(758, 568)
(758, 569)
(759, 570)
(759, 571)
(759, 572)
(759, 573)
(759, 574)
(760, 577)
(760, 578)
(760, 579)
(760, 580)
(760, 581)
(760, 582)
(760, 583)
(760, 584)
(761, 585)
(761, 586)
(761, 587)
(761, 588)
(760, 589)
(762, 590)
(762, 591)
(762, 592)
(762, 593)
(762, 594)
(762, 595)
(762, 596)
(762, 597)
(763, 598)
(763, 599)
(763, 600)
(763, 601)
(763, 602)
(763, 603)
(764, 604)
(764, 605)
(764, 606)
(764, 607)
(764, 608)
(765, 609)
(765, 610)
(765, 611)
(765, 612)
(766, 613)
(766, 614)
(766, 615)
(767, 616)
(767, 617)
(767, 618)
(767, 619)
(767, 620)
(767, 621)
(767, 622)
(767, 623)
(767, 624)
(767, 625)
(767, 626)
(767, 627)
(767, 628)
(767, 629)
(767, 630)
(768, 631)
(768, 632)
(768, 633)
(768, 634)
(768, 635)
(768, 636)
(769, 637)
(769, 638)
(769, 639)
(769, 640)
(769, 641)
(769, 642)
(769, 643)
(769, 644)
(770, 645)
(770, 646)
(770, 647)
(770, 648)
(770, 649)
(770, 650)
(770, 651)
(770, 652)
(770, 653)
(770, 654)
(770, 655)
(770, 656)
(770, 657)
(770, 658)
(770, 659)
(770, 660)
(770, 661)
(770, 662)
(770, 663)
(770, 664)
(771, 665)
(771, 669)
(771, 670)
(769, 671)
(770, 672)
(770, 673)
(770, 674)
(769, 675)
(769, 676)
(769, 677)
(769, 678)
(768, 679)
(768, 680)
(769, 681)
(768, 682)
(766, 683)
(767, 684)
(766, 685)
(766, 686)
(766, 687)
(766, 688)
(766, 689)
(765, 690)
(765, 691)
(765, 692)
(765, 693)
(765, 694)
(765, 695)
(765, 696)
(765, 697)
(764, 698)
(764, 699)
(764, 700)
(765, 701)
(765, 702)
(765, 703)
(765, 704)
(765, 705)
(765, 706)
(765, 707)
(765, 708)
(765, 709)
(765, 710)
(765, 711)
(765, 712)
(765, 713)
(765, 714)
(765, 715)
(765, 716)
(765, 717)
(765, 718)
(765, 719)
(765, 720)
(765, 721)
(765, 722)
(765, 723)
(765, 724)
(765, 725)
(765, 726)
(765, 727)
(765, 728)
(765, 729)
(765, 730)
(765, 731)
(765, 732)
(765, 733)
(765, 734)
(765, 735)
(765, 736)
(765, 737)
(765, 738)
(765, 739)
(765, 740)
(765, 741)
(766, 742)
(766, 743)
(766, 744)
(766, 745)
(766, 746)
(766, 747)
(766, 748)
(766, 749)
(766, 750)
(766, 751)
(766, 752)
(766, 753)
(766, 754)
(766, 755)
(766, 756)
(767, 760)
(767, 761)
(767, 762)
(767, 763)
(767, 764)
(767, 765)
(767, 766)
(767, 767)
(767, 768)
(767, 769)
(767, 770)
(768, 771)
(768, 772)
(768, 773)
(768, 774)
(768, 775)
(768, 776)
(768, 777)
(768, 778)
(768, 779)
(768, 780)
(768, 781)
(768, 782)
(768, 783)
(768, 784)
(769, 785)
(769, 786)
(769, 787)
(769, 788)
(769, 789)
(769, 790)
(769, 791)
(769, 792)
(769, 793)
(769, 794)
(769, 795)
(769, 796)
(769, 797)
(769, 798)
(769, 799)
(769, 800)
(770, 801)
(770, 802)
(770, 803)
(770, 804)
(770, 805)
(770, 806)
(771, 807)
(771, 808)
