Tam.: (1800, 4590)
(1389, 232)
(1389, 233)
(1389, 234)
(1389, 235)
(1389, 236)
(1389, 237)
(1389, 238)
(1389, 239)
(1389, 240)
(1389, 241)
(1389, 242)
(1389, 243)
(1389, 244)
(1389, 245)
(1389, 246)
(1389, 247)
(1389, 248)
(1389, 249)
(1389, 250)
(1389, 251)
(1389, 252)
(1390, 253)
(1390, 254)
(1390, 255)
(1390, 256)
(1390, 257)
(1390, 258)
(1390, 259)
(1390, 260)
(1390, 261)
(1390, 262)
(1390, 263)
(1390, 264)
(1390, 265)
(1390, 266)
(1390, 267)
(1390, 268)
(1390, 269)
(1390, 270)
(1390, 271)
(1390, 272)
(1390, 273)
(1390, 274)
(1390, 275)
(1390, 276)
(1390, 277)
(1390, 278)
(1390, 279)
(1390, 280)
(1390, 281)
(1390, 282)
(1390, 283)
(1390, 284)
(1390, 285)
(1390, 286)
(1390, 287)
(1390, 288)
(1390, 289)
(1390, 290)
(1390, 291)
(1390, 292)
(1390, 293)
(1390, 294)
(1390, 295)
(1389, 296)
(1389, 297)
(1388, 298)
(1390, 299)
(1389, 306)
(1389, 307)
(1389, 308)
(1389, 309)
(1389, 310)
(1389, 311)
(1389, 312)
(1389, 313)
(1389, 314)
(1389, 315)
(1389, 316)
(1389, 317)
(1389, 318)
(1389, 319)
(1389, 320)
(1389, 321)
(1389, 322)
(1389, 323)
(1389, 324)
(1389, 325)
(1389, 326)
(1389, 327)
(1389, 328)
(1389, 329)
(1389, 330)
(1389, 331)
(1389, 332)
(1389, 333)
(1389, 334)
(1389, 335)
(1389, 336)
(1389, 337)
(1389, 338)
(1389, 339)
(1389, 340)
(1389, 341)
(1389, 342)
(1390, 343)
(1390, 344)
(1390, 345)
(1390, 346)
(1390, 347)
(1390, 348)
(1390, 349)
(1390, 350)
(1390, 351)
(1390, 352)
(1390, 353)
(1390, 354)
(1390, 355)
(1390, 356)
(1390, 357)
(1390, 358)
(1390, 359)
(1390, 360)
(1391, 361)
(1391, 362)
(1391, 363)
(1391, 364)
(1391, 365)
(1391, 366)
(1391, 367)
(1391, 368)
(1391, 369)
(1391, 370)
(1391, 371)
(1391, 372)
(1391, 373)
(1391, 374)
(1390, 375)
(1390, 376)
(1390, 377)
(1390, 378)
(1390, 379)
(1391, 380)
(1391, 381)
(1391, 382)
(1390, 383)
(1390, 384)
(1390, 385)
(1390, 386)
(1390, 387)
(1390, 388)
(1390, 389)
(1390, 390)
(1390, 391)
(1390, 392)
(1391, 393)
(1391, 394)
(1391, 395)
(1391, 396)
(1391, 397)
(1391, 398)
(1390, 399)
(1390, 400)
(1390, 401)
(1391, 402)
(1392, 406)
(1390, 407)
(1391, 408)
(1390, 409)
(1390, 410)
(1390, 411)
(1390, 412)
(1389, 413)
(1389, 414)
(1389, 415)
(1389, 416)
(1389, 417)
(1389, 418)
(1389, 419)
(1389, 420)
(1390, 421)
(1390, 422)
(1390, 423)
(1390, 424)
(1390, 425)
(1390, 426)
(1390, 427)
(1390, 428)
(1390, 429)
(1390, 430)
(1390, 431)
(1390, 432)
(1390, 433)
(1390, 434)
(1391, 435)
(1391, 436)
(1391, 437)
(1391, 438)
(1391, 439)
(1391, 440)
(1391, 441)
(1391, 442)
(1391, 443)
(1391, 444)
(1391, 445)
(1391, 446)
(1391, 447)
(1391, 448)
(1391, 449)
(1391, 450)
(1391, 451)
(1391, 452)
(1391, 453)
(1391, 454)
(1391, 455)
(1391, 456)
(1391, 457)
(1391, 458)
(1391, 459)
(1391, 460)
(1391, 461)
(1391, 462)
(1391, 463)
(1391, 464)
(1391, 465)
(1391, 466)
(1391, 467)
(1391, 468)
(1391, 469)
(1391, 470)
(1391, 471)
(1391, 472)
(1391, 473)
(1391, 474)
(1391, 475)
(1391, 476)
(1391, 477)
(1391, 478)
(1391, 479)
(1391, 480)
(1390, 481)
(1390, 482)
(1390, 483)
(1390, 484)
(1390, 485)
(1390, 486)
(1390, 487)
(1390, 488)
(1390, 489)
(1390, 490)
(1390, 491)
(1390, 492)
(1390, 493)
(1390, 494)
(1391, 495)
(1391, 496)
(1391, 497)
(1391, 498)
(1391, 499)
(1391, 500)
(1391, 501)
(1391, 502)
(1391, 503)
(1391, 504)
(1391, 505)
(1391, 506)
(1391, 507)
(1391, 508)
(1391, 509)
(1391, 510)
(1391, 511)
(1391, 512)
(1391, 513)
(1391, 514)
(1391, 515)
(1391, 516)
(1391, 517)
(1391, 518)
(1391, 519)
(1391, 520)
(1391, 521)
(1391, 522)
(1391, 523)
(1390, 524)
(1390, 525)
(1390, 526)
(1390, 527)
(1390, 528)
(1390, 529)
(1390, 530)
(1390, 531)
(1390, 532)
(1390, 533)
(1390, 534)
(1390, 535)
(1390, 536)
(1391, 537)
(1391, 538)
(1391, 539)
(1391, 540)
(1391, 541)
(1391, 542)
(1391, 543)
(1391, 544)
(1391, 545)
(1391, 546)
(1391, 547)
(1391, 548)
(1391, 549)
(1391, 550)
(1391, 551)
(1391, 552)
(1391, 553)
(1391, 554)
(1391, 555)
(1391, 556)
(1391, 557)
(1391, 558)
(1391, 559)
(1391, 560)
(1391, 561)
(1390, 562)
(1390, 563)
(1390, 564)
(1391, 565)
(1391, 566)
(1391, 567)
(1391, 568)
(1391, 569)
(1391, 570)
(1391, 571)
(1391, 572)
(1391, 573)
(1391, 574)
(1391, 575)
(1391, 576)
(1391, 577)
(1390, 578)
(1390, 585)
(1390, 586)
(1390, 587)
(1390, 588)
(1390, 589)
(1389, 590)
(1389, 591)
(1389, 592)
(1389, 593)
(1389, 594)
(1389, 595)
(1389, 596)
(1389, 597)
(1389, 598)
(1389, 599)
(1389, 600)
(1389, 601)
(1389, 602)
(1389, 603)
(1389, 604)
(1389, 605)
(1389, 606)
(1389, 607)
(1390, 608)
(1390, 609)
(1390, 610)
(1390, 611)
(1390, 612)
(1390, 613)
(1391, 614)
(1391, 615)
(1391, 616)
(1391, 617)
(1391, 618)
(1391, 619)
(1391, 620)
(1391, 621)
(1391, 622)
(1391, 623)
(1391, 624)
(1391, 625)
(1391, 626)
(1391, 627)
(1391, 628)
(1390, 629)
(1390, 630)
(1390, 631)
(1390, 632)
(1390, 633)
(1390, 634)
(1390, 635)
(1391, 636)
(1391, 637)
(1391, 638)
(1391, 639)
(1391, 640)
(1391, 641)
(1391, 642)
(1391, 643)
(1391, 644)
(1391, 645)
(1391, 646)
(1391, 647)
(1391, 648)
(1390, 649)
(1390, 650)
(1390, 651)
(1391, 652)
(1391, 653)
(1391, 654)
(1391, 655)
(1391, 656)
(1391, 657)
(1391, 658)
(1391, 659)
(1390, 660)
(1390, 661)
(1390, 662)
(1390, 663)
(1390, 664)
(1390, 665)
(1390, 666)
(1390, 667)
(1390, 668)
(1390, 669)
(1390, 670)
(1390, 671)
(1391, 672)
(1391, 673)
(1391, 674)
(1391, 675)
(1391, 676)
(1391, 677)
(1391, 678)
(1391, 679)
(1391, 680)
(1391, 681)
(1391, 682)
(1391, 683)
(1391, 684)
(1391, 685)
(1391, 686)
(1391, 687)
(1391, 688)
(1391, 689)
(1391, 690)
(1391, 691)
(1391, 692)
(1391, 693)
(1391, 694)
(1391, 695)
(1390, 696)
(1390, 697)
(1390, 698)
(1390, 699)
(1390, 700)
(1390, 701)
(1390, 702)
(1390, 703)
(1390, 704)
(1390, 705)
(1390, 706)
(1390, 707)
(1391, 708)
(1391, 709)
(1391, 710)
(1391, 711)
(1391, 712)
(1391, 713)
(1391, 714)
(1391, 715)
(1390, 716)
(1390, 717)
(1390, 718)
(1390, 719)
(1390, 720)
(1390, 721)
(1390, 722)
(1390, 723)
(1390, 724)
(1390, 725)
(1390, 726)
(1390, 727)
(1390, 728)
(1390, 729)
(1390, 730)
(1390, 731)
(1390, 732)
(1390, 733)
(1390, 734)
(1390, 735)
(1390, 736)
(1391, 737)
(1391, 738)
(1391, 739)
(1391, 740)
(1391, 741)
(1391, 742)
(1391, 743)
(1391, 744)
(1391, 745)
(1391, 746)
(1391, 747)
(1391, 748)
(1391, 749)
(1391, 750)
(1391, 751)
(1391, 752)
(1391, 753)
(1391, 754)
(1391, 755)
(1390, 760)
(1390, 761)
(1390, 762)
(1390, 763)
(1390, 764)
(1390, 765)
(1390, 766)
(1391, 772)
(1389, 773)
(1389, 774)
(1389, 775)
(1389, 776)
(1389, 777)
(1389, 778)
(1389, 779)
(1390, 780)
(1390, 781)
(1390, 782)
(1390, 783)
(1390, 784)
(1390, 785)
(1391, 786)
(1391, 787)
(1391, 788)
(1391, 789)
(1391, 790)
(1391, 791)
(1391, 792)
(1391, 793)
(1391, 794)
(1391, 795)
(1391, 796)
(1391, 797)
(1391, 798)
(1391, 799)
(1391, 800)
(1391, 801)
(1391, 802)
(1391, 803)
(1391, 804)
(1391, 805)
(1391, 806)
(1391, 807)
(1391, 808)
(1391, 809)
(1391, 810)
